2,"Some Chinese shrimp exporters will have to pay discouragingly hefty tariffs of more than 100 percent if they want their products to appear on American dinner tables , the Commerce Department ruled Tuesday ."
1,"Wells scored 25 points and the Memphis Grizzlies won on the road for the first time this season by beating the Portland Trail Blazers , 101-to-82 ."
2,"The Federal Reserve can slow down the pace of interest rate rises if the economy grows less rapidly than it expects , Philadelphia Fed President Anthony Santomero said on Friday ."
2,"The first weekend of holiday shopping went from red-hot to dead white , as a storm that delivered freezing , snowy weather across Colorado kept consumers at home ."
0,"Reuters - The FBI has established the clearest link yet between the March 11 Madrid train bombings and the Sept. 11 , 2001 , attacks on the United States , a Spanish ewspaper reported Sunday ."
2,Petroleum and energy services giant Halliburton Co. on Friday said that a district court judge has signed an order that will allow its settlement of asbestos lawsuits to take effect by the end of this month .
2,"Unilever , the consumer goods giant , slashed its profit growth forecasts yesterday in the face of poor sales , weakening consumer spending and tough competition ."
1,"The sports world s highest court has received three new appeals involving medals in gymnastics , weightlifting and track and field awarded at last month s Athens Olympics ."
0,"Canadian Press - VICTORIA ( CP ) - The RCMP in British Columbia sought the written approval of the top Mountie in Canada before conducting a raid on the B.C .	legislature last December , documents obtained from a federal Access to Information request show ."
0,"Reuters - The European Commission was set to recommend on Wednesday that Turkey start accession talks with the European Union , finally unveiling its watershed decision after 40 years of on-again , off-again talks ."
0,"Reuters - Amjad Hussain Farooqi , who was shot dead by security forces on Sunday , was one Pakistan 's most wanted men , a cohort of Sept. 11 mastermind Khalid Sheikh Mohammed and a key link between al Qaeda and local Pakistani militants ."
1,"The Tampa Bay Lightning were supposed to raise their Stanley Cup championship banner this week to kick off the new season .	Instead , the arena that rocked during the finals in June will be dark because of a labor dispute that shows no sign of ending soon ."
1,"Ghostzapper may have shown as much winning Saturday s Grade 1 , $ 500,000 Woodward by a neck than he did winning previous stakes by open lengths ."
2,Halliburton said Monday the U.S. Army had decided to give the company more time to resolve a billing dispute before withholding payment of up to 15 percent of the company 's bills in Iraq and Kuwait .
1,"There s a whole new perspective on one of America s most intense college football rivalries tonight .	Oh , sure .	Florida State is greeting hated Miami into the Atlantic Coast Conference ."
0,"A bomb has gone off in the Lebanese capital Beirut , injuring a former minister and killing his driver ."
3,"Dr Jane Goodall of England , world-acclaimed conservation biologist and pioneer for her work on chimpanzees in Africa , delivers her keynote speech entitled quot ; Reason for Hope quot ; Tuesday , Dec. 7 , 2004 in Singapore"
1,"ATHENS , Greece -- Olympic supremo Jacques Rogge today offered gold medals all round to Athens for organising a superb Olympics after years of doom and gloom leading up to the opening ."
2,"SINGAPORE -- Crude oil futures rose to a record for a third day Monday , surpassing $ 55 in New York on speculation US demand for heating oil will deplete inventories this winter ."
0,Reuters - Rescue workers scrabbled through the wreckage of an Egyptian resort hotel on Saturday in a hunt for survivors from bomb blasts targeting Israelis that killed at least 30 people and buried dozens more .
1,"BLOOMFIELD HILLS , Mich. - The European team has enjoyed success at the Ryder Cup , but on Friday they must brace for a concerted American assault ."
0,"Reuters - Walt Disney Co. and News Corp. are to challenge in court the conditional award of Indian cricket TV rights to local media firm Zee Telefilms Ltd. , their ESPN Star Sports joint venture said on Tuesday ."
2,"AP - Consumer confidence , which had been on the rise since April , declined unexpectedly sharply in August , a private research group said Tuesday ."
3,"Virus writers have created a proof-of-concept file infector specifically for machines that run Advanced Micro Devices Inc. s AMD64 64-bit processors , antivirus companies said yesterday ."
3,"In a shift in strategy , Nintendo plans to begin selling its next generation of hand-held video game devices in the United States in time for the coming Christmas season ."
1,"AP - Trent Strickland did n't demand the ball .	He wanted to guard the player who had it .	Strickland scored all nine of his points over the final 9 minutes and played solid defense down the stretch , leading No .	6 Wake Forest to a 67-64 victory over Temple on Monday night ."
3,"ATLANTA A debate over evolution continues in Georgia almost 80 years after the Scopes Monkey Trial in Tennessee .	Earlier this year , science teachers complained when schools superintendent Kathy Cox proposed"
1,"On the final day of this regular season , the big league drama did not unfold on the field , but in the San Francisco clubhouse ."
3,"People soon will be able to carry guns and other dangerous weapons onto the grounds and parking lots of Reagan National and Dulles International airports , after officials"
0,Tony Blair will address his party - and Britain - this week against a backdrop of war and barbarity .	But his hopes for Labour s re-election rely on what his government has achieved on the home front .
1,"London , England ( Sports Network ) - Captain John Terry signed a fresh contract with Chelsea Tuesday that will keep him with the club until 2009 ."
1,"Boston Celtics captain Paul Pierce apologized for arguing with coach Doc Rivers , one day after being benched for not hustling ."
1,"Arsenal boss Arsene Wenger will attempt to keep tempers in check ahead of Sunday s clash with Manchester United .	Gunners players are fuming after United boss Sir Alex Ferguson s angry broadside yesterday , claiming"
0,"The planned handover of the potentially oil-rich Bakassi peninsula from Nigeria to Cameroon is unlikely to take place by a Sept. 15 deadline , the United Nations said on Monday ."
0,"SYDNEY ( Reuters ) - The trial of seven Pitcairn Island men , descendants of the 18th century Bounty mutineers , began Wednesday with the mayor the first to face charges of rape and underage sex , pool reports said ."
2,"The Sony Corporation reported a 61 percent increase in net profit for the most recent quarter , as quot ; Spider-Man 2 quot ; pulled in big profits for the company s movie division and helped"
1,"MADRID ( Reuters ) - Russian Marat Safin produced another outstanding performance to beat Argentina 's David Nalbandian , 6-2 , 6-4 , 6-3 , and win the Madrid Masters Sunday ."
2,"M amp ; T Bank Corp. said Tuesday that its profit jumped 19 percent for the quarter ended Sept. 30 , helped by a slight rise in interest income and loans during the period ."
1,"This week s Bowl Championship Series saga picks up where last week s left off .	As you might recall , California needed Texas to beat Texas A amp ; M to keep its hopes of going to its first Rose Bowl in 45 years ."
1,You can t blame Navy fullback Kyle Eckel for saying the Midshipmen s game Saturday with Notre Dame is more important to the players than the annual intraservice bloodletting with Army .
3,AP - Maryland students are celebrating the return of a popular program scrapped by the state last year that lets schools raise terrapin hatchlings and release them into their native habitat .
0,"KABUL , Afghanistan - Afghanistan 's historic presidential election turned sour Saturday when all 15 candidates opposing U.S.-backed interim President Hamid Karzai withdrew in the middle of voting , charging the government and the United Nations with fraud and incompetence .	In the end , faulty ink - not Taliban bombs and bullets - threatened three years of painstaking progress toward democracy ..."
1,BOSTON ( Sports Network ) - The New York Yankees will start Orlando `` El Duque '' Hernandez in Game 4 of the American League Championship Series on Saturday against the Boston Red Sox .
2,"NEW YORK ( Reuters ) - Investigators are closely scrutinizing the role of major international banks in the meltdown of Parmalat , the scandal-ridden dairy group based in Italy , the Wall Street Journal reported on Tuesday ."
3,Stargazers can catch a spectacular sight if they turn their eyes to the sky tonight .	NASA officials say the Geminids will provide the best meteor shower of the year .
2,Russian oil giant Yukos has reportedly lost a court case against the sale of its main production unit .
0,"quot ; BE not dismayed , quot ; sang the Pitcairn Islanders , all wearing their best clothes , in a white , wooden church high above Bounty Bay ."
3,"Sales of MP3 players are rocketing , fuelled by falling unit prices , integration of MP3 support into a wider range of devices and the creation of legal music download websites ."
3,"Here is the coverage in The New York Times and the New York Law Journal about the denial of United for Peace and Justice 's Sunday rally in Central Park ( United for Peace and Justice v. Bloomberg , 111893/04 ) , and here is what NY Supreme Court1 Justice Silbermann said : ... the evidence established that the department 's determination was based on entirely content-neutral factors , to wit : that the Great Lawn2 was not an appropriate venue for a demonstration of this magnitude .	...	The Parks Department appropriately applied content-neutral regulations while leaving plaintiff with a reasonable alternate site ."
0,"AP - Nearly a month after John Kerry conceded Ohio to President Bush , complaints and challenges about the balloting are mounting as activists including the Rev .	Jesse Jackson demand closer scrutiny to ensure the votes are being counted on the up-and-up ."
0,"AFP - Afghan President Hamid Karzai moved closer to winning his country 's first presidential election , taking a substantial lead over his nearest rival with more than 60 percent of votes counted , according to official results ."
1,"The final berths for the revolutionary new playoffs will be determined in a deeply traditional way , slam-banging around a short track on a Saturday night ."
2,"NEW DELHI : Even Coca-Cola and Pepsi are turning calorie-conscious .	With obesity concerns getting shriller by the day and the recent row over pesticide traces in soft drinks posing several challenges , the two"
2,President Gloria Macapagal Arroyo claimed Wednesday that the Philippines growth prospects remain firm despite doomsayers grim economic forecasts .
0,"Reuters - Olympic officials are seething at a campaign ad for President Bush which , they say , hijacks the Olympic brand ."
0,"U.N. peacekeepers detonated an explosive device to force their way into the former residence of ousted President Jean-Bertrand Aristide and persuaded a group of ex-soldiers to leave unarmed , ending a two-day standoff ."
0,"Reuters - Teresa Heinz Kerry , wife of Democratic presidential nominee John Kerry , was taken to hospital in Iowa on Saturday complaining of an upset stomach and was released after routine tests , a spokeswoman said ."
2,WASHINGTON/NEW YORK ( Reuters ) - The auction for Google Inc. 's highly anticipated initial public offering got off to a rocky start on Friday after the Web search company sidestepped a bullet from U.S. securities regulators .
3,"Astronomers have spotted two monster galactic clusters slamming together in one of the biggest collisions ever recorded .	The smash-up poses no danger to Earth -- it is about 800 million light-years away , and"
1,Rafael Nadal upset world number two Andy Roddick in four sets to give Spain a commanding two-nil lead over the United States in the Davis Cup final on Friday .
0,"BEIJING : Thirty-three workers have been killed in the latest gas explosion at a Chinese coal mine , once again highlighting the appalling safety standards blighting the industry ."
3,Indymedia seizures Site owners have 'no standing '
2,"Reuters - Philips Electronics , a rally on Wall Street , and tamer oil prices lifted European shares on Monday , but trading volumes and corporate news are remain thinned by the holidays ."
0,"Pakistan has arrested up to six people , including an Egyptian national , suspected of planning major attacks in the capital Islamabad , Information Minister Sheikh Rashid Ahmed said on Saturday ."
3,"GATLINBURG , Tenn. - After months of planning , two alternative-fueled shuttle buses were added Tuesday to this Great Smoky Mountain tourist town s transit fleet for a six-month demonstration ."
1,"Chelsea are bad for football , it s true ; but they are also very good at it .	Not something you could say about Titus Bramble , say ."
0,"Retiring president Sam Nujoma , founder of the state who has held office for 15 years , cast the first vote at a polling station in the capital , Windhoek ."
1,"SECOND-seed Lleyton Hewitt needed all of his famed tenacity to overcome feisty Frenchman Cyril Saulnier 6-3 , 3-6 , 7-6 ( 7-5 ) and reach the semi-finals of the Washington Open ."
0,Analysts say securing the popular vote is key for the credibility of new Palestinian leadership .
2,"Reuters - Without fanfare , President Bush signed into law on Friday a nearly 140 billion corporate tax cut bill derided by both Democratic presidential rival John Kerry and Republican Sen. John McCain as a giveaway to special interests ."
0,"BAGHDAD/PARIS ( Reuters ) - Two French hostages held in Iraq are being well treated but there are hurdles to overcome to secure their release , officials said ."
3,A set of GameBoy micro-games is named as the most innovative game of the year at a festival in Scotland .
2,"BRUSSELS The European Union s executive arm issued a bleak economic report on Tuesday , warning that the sharp rise in oil prices would quot ; take its toll quot ; on economic growth next year while the euro s renewed climb could threaten exports ."
2,NEW YORK ( Reuters ) - U.S. stocks opened lower on Monday as oil prices held near $ 55 a barrel and Dow component 3M Co. MMM.N posted results slightly below Wall Street estimates .
2,"NEW YORK ( Reuters ) - The dollar retreated against major currencies on Tuesday as investors took profits on sharp U.S. jobs data-related gains last week , turning cautious ahead of a speech by Federal Reserve Chairman Alan Greenspan on Wednesday ."
0,"Prime Minister Tony Blair s government agreed Thursday to meet a US request and redeploy a battalion of 850 British troops into volatile central Iraq , despite strong opposition from lawmakers ."
2,The revised bill raises by $ 700 million the Russian government 's previous $ 3.4 billion estimate of back taxes for 2001 .
0,The Palestinian struggle for freedom and independence is larger than the late President Yasser Arafat .	The decades-long symbolism that Arafat embodied should not be underestimated .
3,NewsFactor - Canada 's ATI Technologies ( Nasdaq : ATYT ) has announced a memory technology that cuts PC system costs by using system memory for graphics processing .
0,"VIENNA ( Reuters ) - Iran is using negotiations with the European Union 's `` big three '' on suspending sensitive nuclear activities to buy the time it needs to get ready to make atomic weapons , an Iranian exile and intelligence officials said ."
1,"LOS ANGELES , ( AFP ) - Kobe Bryant committed a foot foul from the free throw line with 4.4 seconds left as the Washington Wizards snapped an 11 game road losing streak by beating Los Angeles Lakers 120-116 ."
0,Colombian authorities apologise for demanding a tax return from a politician held by rebels for almost three years .
3,"quot ; Firefox s gains are clearly accelerating , quot ; WebSideStory Chief Marketing Officer Rand Schulman said .	quot ; Much of it has to do with the release of Firefox s version 1.0 on November 9 , after several months of offering a preview version ."
2,"World oil prices have firmed after a five-session drop after a tentative cease-fire took hold in the Iraqi city of Najaf .	New York s main contract , light sweet crude for October delivery , rose eight cents to $ US43 ."
2,Money-losing Japanese automaker Mitsubishi Motors Corp. said Monday that it is setting up a joint venture with Merrill Lynch to offer auto-sales financing services in the United States .
2,"In WASHINGTON story headlined quot ; IMF says loosening of yuan in China s interest quot ; please read in first paragraph ... undervalued ... instead of ... overvalued ... ( corrects direction ) .	WASHINGTON , Aug 25 ( Reuters"
0,US President George W Bush and Chinese President Hu Jintao have agreed to push for a diplomatic end to the crisis over North Korea s nuclear programs .
1,The rules seem to be the problem .	The South Koreans are upset that the rules are too strict .	The Americans are upset that the rules are being broken .
0,"AFP - The wreck of a 17th-century ship found preserved in a sandbar in southern Ireland five years ago could well be the navy flagship of England ruler Oliver Cromwell , according to a Irish government archaeologist ."
2,"NEW YORK ( Reuters ) - Stock futures rose on Monday , pointing to a solid start to the New Year , as oil prices tumbled more than a dollar and Wal-Mart Stores Inc. WMT.N brightened its outlook for December sales ."
1,"The 2004 Miss World is about to be chosen - and for the first time TV audiences will be taking part .	They can vote for their favourite beauties by phone , SMS text messaging , TV remote control and online ."
2,"CONRAD Black , the former owner of the Daily Telegraph , yesterday stood down as chairman and chief executive of Hollinger Inc. , the Toronto-based holding company which has voting control over newspaper publisher Hollinger International ."
2,"Bombardier Inc. ( BBDb.TO : Quote , Profile , Research ) plans to cut 2,200 more jobs at its train-making unit and further trim the production rate for its 50-seat regional"
2,"SMITHFIELD , Va. Meat processor Smithfield Foods says its income more than doubled in the most recent quarter .	The company cites improved profitability in the hog production segment , combined with strong results"
2,Sprint Corporation announces a loss of $ 1.32 per share Tuesday despite strong sales for its third quarter .	Sprint says the loss was caused by writing off $ 3 .
1,"Australian captain George Gregan has re-signed with the Australian Rugby Union for three years , the ARU and the ACT Brumbies said Thursday ."
2,Cisco 's employees apparently ca n't sell their stock options fast enough .	Suits the company just fine .
0,Top government ministers from 21 Pacific Rim nations convened high-level talks on free trade and global security Wednesday as police battled university students protesting the summit and a weekend visit by President Bush .
2,"For the first time in 52 years , The Wall Street Journal will start publishing a Saturday edition next September , the nation s biggest financial newspaper announced yesterday ."
2,"NEW YORK ( Reuters ) - A federal appeals court has cleared the way for Alpharma Inc. ALO.N to launch a generic form of Pfizer Inc 's PFE.N Neurontin capsules to treat epilepsy , sending Alpharma shares sharply higher ."
1,"As hard as the numerous NHL players gathered here tried to maintain focus on tonight s World Cup of Hockey final , it was impossible to ignore the larger issue rumbling through their midst ."
3,"With Florida facing the possibility of its third hurricane in a month , NASA is putting together a backup plan for its message system based on Research in Motion Ltd ."
0,"The new European commission will start work on Monday after its incoming president , Jos Manuel Barroso , won the guarantee of substantial support for his team last night by making further concessions to the European parliament ."
3,"In the next version of Windows , Microsoft will give big companies a way to block use of devices that can easily be used to transfer data to and from personal computers , while making it easier for consumers to connect their home systems to them ."
1,"It may not have shown in the standings , but it showed up in the stats .	The last-place Blue Jays had the top-ranked pitcher and position player in the Major Leagues last season , according to the Elias Sports Bureau ."
2,Shares in Contact Energy dumped 13c of their value after the firm s independent directors urged minority holders to not accept the takeover offer by Australian firm Origin Energy .
2,"Seattle-based F5 Networks Inc. said net profit in its fiscal fourth quarter was $ 15.8 million , or 43 per diluted share , compared with $ 1 ."
1,"Everton manager David Moyes has signed a new contract which will keep him at the club until 2009 .	Moyes , 41 , has steered the club to third in the Premiership table despite last season s narrow escape from"
0,"VIENNA ( Reuters ) - There is little hope U.N. inspectors will find any secret Iranian atomic weapons program without increased inspection powers , Western diplomats and a non-proliferation expert said on Thursday ."
1,"Jason Robinson , who was playing rugby league four years ago , will captain England s rugby union team against Canada on Saturday in a side featuring less than half the players who won the World Cup in Australia a year ago ."
3,LOS ANGELES ( Reuters ) - A group of consumer electronics makers said on Wednesday they approved the format for a new generation of discs that can store five times the data of DVDs at the same cost -- enough to put a full season of `` The Sopranos '' on one disc .
1,Movement continues to take place among NHL players -- but it 's not toward North American teams nor arenas .
1,No romantic comedies on the big screen in the visitors clubhouse at 161st Street last night as the Red Sox prepared to renew their epic struggle for supremacy against the Yankees .
2,"Former United States President Bill Clinton speaks at the conclusion of a forum titled New Thinking on Energy Policy : Meeting the Challenges of Security , Development , and Climate Change , at New York University in New York , Monday , Dec. 6 , 2004 ."
2,"BUENOS AIRES , Argentina ( Reuters ) - Natural disasters will cost insurers a record $ 35 billion this year , after hurricanes lashed the Caribbean and southeastern United States and a record 10 typhoons soaked Japan in events seen as linked to global warming , climate experts said on Wednesday ."
2,"AP - The nation 's retailers had a disappointing start to the holiday season , reporting sluggish sales for November as a much hoped-for surge in Thanksgiving weekend business failed to materialize ."
2,MIAMICarnival Corp. s fiscal third-quarter profit increased 40 per cent as higher ticket prices spurred strong revenue growth .
2,"NEW YORK , December 15 ( newratings.com ) - The worlds leading mobile-phone operator , Vodafone Group Plc , denied yesterday that it had approved a bid by its partner , Verizon Communications Inc , for Sprint ( FON ."
0,"Nepal s capital , Kathmandu , has been paralyzed by Maoist rebels , who have imposed a virtual blockade of the city ."
1,"The Yankees have won 10 of their last 11 home games against Cleveland .	Baltimore outscored Tampa Bay , 31-8 , in the three-game series ."
0,"WASHINGTON ( Reuters ) - Paul Nitze , one of the last leading U.S. statesmen of the Cold War period and architect of nuclear deterrence , has died at the age of 97 ."
2,"MEXICO CITY ( Reuters ) - Mexico 's Femsa , Latin America 's top bottler and brewer , posted a 53 percent jump in quarterly earnings driven by rising beer sales , expansion of its convenience store chain and a stronger peso ."
3,"Reuters - More severe tropical cyclones , heatwaves and a dramatic shift in rainfall patterns could batter Asia by the end of the century as its factories boom , a leading climate expert told Asian chief executives on Friday ."
2,Unilever is shutting its Birds Eye factory in Grimsby with the loss of 600 jobs as part of an attempt by the consumer goods giant to revive its struggling frozen food arm .
2,"TD Bank has reported quot ; solid , broad-based results quot ; with a 17 per cent rise in quarterly earnings and a dividend increase - along with a $ 3 ."
1,"I m not asking for much here .	I m willing to overlook a lot , rationalizing this , forgiving that .	When Latrell Sprewell wonders why he should try to win a title for a team that wouldn t extend his contract , I"
1,BOSTON It was as if David Ortiz wanted to give a gift to every fan at Fenway Park .	They had made him a folk hero .	His legend was about to grow .
1,It was evident when their 10 cars were herded away from their less fortunate brethren by scurrying officials immediately after the cutoff race at Richmond International Raceway two weeks ago .
3,A court case alleging copyright infringement against a Web site using a popular song in a political parody ended abruptly when an Electronic Frontier Foundation ( EFF ) investigation revealed that Woody Guthrie s quot ; This Land is Your Land quot ; is in the public
3,"Reuters - Pioneering NASA engineer Maxime Faget , who designed the Project Mercury capsule that carried the first U.S. astronauts into space and worked on every subsequent manned spacecraft including the space shuttle , has died at the age of 83 , NASA said on Sunday ."
2,HOUSTON Six former Enron and Merrill Lynch executives were accused Tuesday by a US prosecutor of disguising a $ 7 million loan as a sale of energy-producing barges to quot ; help Enron out of a jam .
3,SAN FRANCISCO ( Reuters ) - California Gov .	Arnold Schwarzenegger vetoed on Wednesday a bill that would have required the state 's employers to give workers written notification if e-mail and other Internet activity is being monitored at work .
3,"Sun Microsystems is scheduled to launch Solaris 10 , the newest version of its Unix-based operating system , on November 15th .	But the fate of a plan to release an open-source version remains unclear ."
0,"AFP - CARE Australia , the charity group which employs kidnapped British-born Iraqi aid worker Margaret Hassan , said Wednesday that it appeared she had been killed in Iraq ."
0,A multi-million pound security operation today failed to prevent dramatic protests marring Tony Blairs Labour conference speech .
2,"NEW YORK ( Reuters ) - U.S. stocks recovered from earlier losses and rose early Thursday afternoon , with National Semiconductor Corp. NSM.N shares surging after the chip maker said problems with excess inventory in the distribution channel are behind it ."
1,"AP - David Toms was going through his PGA Tour schedule for the remainder of the year when he mentioned the 84 Lumber Classic , which is squeezed between the Ryder Cup and a World Golf Championship in Ireland ."
2,"Coca-Cola Enterprises said its profits fell more than 20 percent in the third quarter , thanks in part to soft retail sales in North America ."
2,"AP - German exports fell slightly in August , the government 's statistics agency said Friday , in a sign that the strong support from exports for the country 's budding recovery is beginning to ease ."
1,"AP - Jacksonville quarterback Byron Leftwich does n't understand why his teammates and coaches rave about his toughness .	Sure , there was the memorable shin injury he played through at Marshall in 2002 when his linemen had to carry him downfield after big gains against Akron .	Then there was the bruised shoulder and sprained ankle he played through last weekend against Kansas City ."
2,Stelco Inc. unveiled a $ 900-million bid by Deutsche Bank yesterday to recapitalize the insolvent steelmaker and help pull it out of court-supervised bankruptcy protection .
3,"Redmond wo n't just fight the `` cooler '' open-source operating system -- it 's looking at Red Hat , Novell and IBM ."
2,"NEW YORK ( Reuters ) - U.S. Treasuries faltered on Tuesday after a blistering two-session rally ran out of steam , though analysts still saw room to the upside given the large short-base in the market ."
3,"A new short-range missile built by China and capable of striking Taiwan was featured at this year s Zhuhai airshow yesterday .	The B611 surface-to-surface missile has a range of between 80 km and 150 km , promotional"
3,"FOR decades , science fiction has promised a future in which lifes most mundane chores are carried out by robots .	Sadly , the clunky , wobbling automatons that have been wheeled out as examples of this brave"
1,"WEST PALM BEACH , Fla. - Instead of running away , Annika Sorenstam had to catch up yesterday .	Sorenstam lost her three-shot lead in five holes , then had to make three birdies during the final six holes to salvage"
1,"MORE than 70,000 fans were forced to evacuate Real Madrid s Santiago Bernabeu stadium after a bomb scare today .	It came in the name of ETA Basque separatist guerrillas and forced the game with Real Sociedad to be abandoned three minutes from time ."
1,"HOW fares Sven-Goran Eriksson ?	After all his nocturnal romping , were England just as rampant against the Ukraine ?	Why , certainly ."
2,"Billionaire financier Carl Icahn offered to buy Mylan Laboratories Inc. , the largest US maker of generic medicines , for about $ 5.38 billion to block Mylan s proposed purchase of King Pharmaceuticals Inc ."
2,"PARIS , Nov 12 ( AFP ) - The European Aeronautic , Defence and Space Company ( EADS ) will soon launch a bid for French defence electronics group Thales in a deal orchestrated by the French government , which owns just over 15 percent of EADS and 31 percent of"
0,JOHN Howard and Mark Latham are both footy followers but it looks like they prepared their policy statements for the leaders debate while watching very boring tennis on television .
3,Energy executives whose organizations are pioneering the delivery of broadband-over-power-line services see potential in new consumer revenue streams and utility applications such as real-time grid monitoring .
1,"( CP ) - Ichiro Suzuki has the single-season hits record , but he d much rather have the playoff spot Bartolo Colon and the Anaheim Angels are one game closer to securing ."
3,"Oracle Corp. hopes to close its buyout of PeopleSoft Inc. within two weeks and have a new management organization in place for the combined companies sometime in January , Oracle co-president Charles Phillips said Tuesday ."
1,"BLOOMFIELD TOWNSHIP , Mich. - Hal Sutton has pretty much told the Europeans to quot ; get over it .	quot ; .	The US Ryder Cup captain is tired of hearing about the ugly American celebration that took place five years ago"
2,Postal workers are on course for an 800 bonus after the Royal Mail today reported a huge improvement in its finances and more reliable deliveries .
0,"A car bomb goes off in the south of Baghdad , killing two people , in an apparent attack on a minister ."
1,ARSENE WENGER last night breathed a huge sigh of relief as Arsenal blitzed Rosenborg to storm into the Champions League s second phase .
2,"TORONTO - Falconbridge Ltd. said higher prices for nickel , copper and zinc helped it post a big increase in its third-quarter results ."
3,IBM has launched a network to harness the power of idle computers around the world .	It s trying to create one massive PC to help out in scientific research in what could become the world s largest public computing grid .
3,"Do-it-yourself projects wo n't disappear , even with Martha in jail .	Make , a new magazine that centers around unique technology projects -- like how to build a mesh network in your house -- launches early next year .	By Katie Dean ."
2,Reuters - Taser International Inc. on Monday said it won U.S. government approval to use its stun guns on some commercial airline flights to protect passengers from potential harm .
